long,code,provider,s_confidence,time,unique_id,detected,mag,p_error,event_id,s_detected,p_predicted,p_detected,catalogued,p_confidence,lat,s_error,plot_path,depth,date,s_predicted,network,epi_distance,mag_type
29.4711,R50D6,EMSC,,2024-09-03T11:26:57,2024-09-03_178,True,1.3,-5.201411,quakeml:eu.emsc/event/20240903_0000137,,2024-09-03T11:32:31.341411,2024-09-03T11:32:26.140000,True,0.8741819262504578,39.6517,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_178_event_plot.png?raw=true,7.0,2024-09-02,2024-09-03T11:37:07.028481,AM,2846.5900170751856,ml
141.8,R50D6,EMSC,,2024-09-03T11:25:30,2024-09-03_179,True,3.5,-21.050245,quakeml:eu.emsc/event/20240903_0000130,,2024-09-03T11:37:51.350245,2024-09-03T11:37:30.300000,True,0.4489350914955139,38.4,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_179_event_plot.png?raw=true,60.0,2024-09-02,2024-09-03T11:48:06.829340,AM,9083.335693669016,m
28.8853,R50D6,EMSC,,2024-09-03T11:24:42.480000,2024-09-03_180,False,2.5,,quakeml:eu.emsc/event/20240903_0000127,,2024-09-03T11:30:08.597302,,True,,40.3917,,,10.6,2024-09-02,2024-09-03T11:34:37.506064,AM,2752.706667375156,ml
35.6481,R50D6,EMSC,,2024-09-03T11:20:50,2024-09-03_181,True,1.1,-14.274042,quakeml:eu.emsc/event/20240903_0000134,,2024-09-03T11:26:49.404042,2024-09-03T11:26:35.130000,True,0.2613692581653595,40.0036,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_181_event_plot.png?raw=true,4.2,2024-09-02,2024-09-03T11:31:41.031234,AM,3192.8596365463923,ml
26.8594,R50D6,EMSC,,2024-09-03T11:15:13,2024-09-03_182,True,1.5,-6.889447,quakeml:eu.emsc/event/20240903_0000140,,2024-09-03T11:20:47.229447,2024-09-03T11:20:40.340000,True,0.25345030426979065,37.8533,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_182_event_plot.png?raw=true,7.0,2024-09-02,2024-09-03T11:25:22.824285,AM,2846.372585763632,ml
39.1175,R50D6,EMSC,,2024-09-03T11:13:21,2024-09-03_183,False,1.4,,quakeml:eu.emsc/event/20240903_0000126,,2024-09-03T11:19:44.496628,,True,,38.8708,,,7.0,2024-09-02,2024-09-03T11:24:54.718354,AM,3495.4007428113837,ml
141.7,R50D6,EMSC,,2024-09-03T11:10:30,2024-09-03_184,False,3.5,,quakeml:eu.emsc/event/20240903_0000123,,2024-09-03T11:22:51.698070,,True,,38.3,,,60.0,2024-09-02,2024-09-03T11:33:07.509515,AM,9090.72141488567,m
25.24,R50D6,EMSC,,2024-09-03T11:02:15.600000,2024-09-03_185,True,2.0,-6.354446,quakeml:eu.emsc/event/20240903_0000121,,2024-09-03T11:07:38.134446,2024-09-03T11:07:31.780000,True,0.7895846366882324,38.36,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_185_event_plot.png?raw=true,10.0,2024-09-02,2024-09-03T11:12:24.124149,AM,2713.093063934645,ml
-104.126,R50D6,EMSC,,2024-09-03T11:01:56.739731,2024-09-03_186,True,2.0,-18.338769,quakeml:eu.emsc/event/20240903_0000124,,2024-09-03T11:13:18.388769,2024-09-03T11:13:00.050000,True,0.6265990138053894,31.7,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_186_event_plot.png?raw=true,4.4,2024-09-02,2024-09-03T11:22:38.202387,AM,7915.994359535619,ml
37.2717,R50D6,EMSC,,2024-09-03T10:54:07,2024-09-03_187,False,1.5,,quakeml:eu.emsc/event/20240903_0000129,,2024-09-03T11:00:25.636361,,True,,38.1822,,,7.0,2024-09-02,2024-09-03T11:05:32.100674,AM,3434.6013241144715,ml
-1.0027,R50D6,EMSC,,2024-09-03T10:53:29.741128,2024-09-03_188,False,2.1,,quakeml:eu.emsc/event/20240903_0000119,,2024-09-03T10:55:37.518457,,True,,48.1119,,,5.0,2024-09-02,2024-09-03T10:57:10.309136,AM,740.8836485883566,ml
-0.2934,R50D6,EMSC,,2024-09-03T10:50:22.542503,2024-09-03_189,False,2.0,,quakeml:eu.emsc/event/20240903_0000120,,2024-09-03T10:52:54.076957,,True,,46.8999,,,5.0,2024-09-02,2024-09-03T10:54:44.119834,AM,879.1288316136171,ml
20.77,R50D6,EMSC,,2024-09-03T10:43:58.400000,2024-09-03_190,False,2.2,,quakeml:eu.emsc/event/20240903_0000115,,2024-09-03T10:49:02.417403,,True,,38.09,,,7.0,2024-09-02,2024-09-03T10:53:21.448036,AM,2501.7225728369403,ml
20.1799,R50D6,EMSC,,2024-09-03T10:40:26.560000,2024-09-03_191,False,2.4,,quakeml:eu.emsc/event/20240903_0000122,,2024-09-03T10:45:31.081435,,True,,37.7052,,,8.0,2024-09-02,2024-09-03T10:49:50.850772,AM,2507.76764178458,ml
-97.6745,R50D6,EMSC,,2024-09-03T10:30:49.310000,2024-09-03_192,True,2.2,-12.67377,quakeml:eu.emsc/event/20240903_0000112,,2024-09-03T10:41:25.373770,2024-09-03T10:41:12.700000,True,0.27244117856025696,36.698,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_192_event_plot.png?raw=true,7.3,2024-09-02,2024-09-03T10:50:04.231525,AM,7113.019134360149,ml
31.8275,R50D6,EMSC,,2024-09-03T10:25:16,2024-09-03_193,False,1.1,,quakeml:eu.emsc/event/20240903_0000114,,2024-09-03T10:31:11.707230,,True,,38.3725,,,7.0,2024-09-02,2024-09-03T10:35:52.248878,AM,3089.6496822271192,ml
-104.1216,R50D6,EMSC,,2024-09-03T10:18:51.512000,2024-09-03_194,True,2.7,0.690389,quakeml:eu.emsc/event/20240903_0000117,,2024-09-03T10:30:13.199611,2024-09-03T10:30:13.890000,True,0.46928027272224426,31.6891,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_194_event_plot.png?raw=true,9.0,2024-09-02,2024-09-03T10:39:33.048566,AM,7916.720976307025,ml
26.3536,R50D6,EMSC,,2024-09-03T10:18:35,2024-09-03_195,False,1.1,,quakeml:eu.emsc/event/20240903_0000132,,2024-09-03T10:23:52.809250,,True,,39.7419,,,7.0,2024-09-02,2024-09-03T10:28:31.949266,AM,2658.4132520212306,ml
-115.38,R50D6,EMSC,,2024-09-03T10:11:10,2024-09-03_196,True,3.0,-21.858566,quakeml:eu.emsc/event/20240903_0000167,,2024-09-03T10:23:06.228566,2024-09-03T10:22:44.370000,True,0.4256726801395416,31.15,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_196_event_plot.png?raw=true,10.0,2024-09-02,2024-09-03T10:32:57.966603,AM,8573.956486925006,m
-66.769,R50D6,EMSC,,2024-09-03T10:08:52.160000,2024-09-03_197,False,2.9,,quakeml:eu.emsc/event/20240903_0000111,,2024-09-03T10:19:05.579749,,True,,18.5597,,,15.8,2024-09-02,2024-09-03T10:27:24.516254,AM,6749.972587662041,md
38.5161,R50D6,EMSC,,2024-09-03T09:47:26,2024-09-03_198,False,1.4,,quakeml:eu.emsc/event/20240903_0000110,,2024-09-03T09:53:51.102600,,True,,38.1244,,,7.0,2024-09-02,2024-09-03T09:59:02.567157,AM,3516.0352511616748,ml
40.9867,R50D6,EMSC,,2024-09-03T09:43:38,2024-09-03_199,False,1.9,,quakeml:eu.emsc/event/20240903_0000107,,2024-09-03T09:50:07.997503,,True,,39.3347,,,6.9,2024-09-02,2024-09-03T09:55:23.254404,AM,3577.2391116831554,ml
38.5058,R50D6,EMSC,,2024-09-03T09:38:10.170000,2024-09-03_200,False,2.7,,quakeml:eu.emsc/event/20240903_0000098,,2024-09-03T09:44:35.268330,,True,,38.1169,,,7.1,2024-09-02,2024-09-03T09:49:46.729583,AM,3515.985608120213,ml
26.3897,R50D6,EMSC,,2024-09-03T09:36:41,2024-09-03_201,True,1.2,1.031946,quakeml:eu.emsc/event/20240903_0000109,,2024-09-03T09:41:53.928054,2024-09-03T09:41:54.960000,True,0.29663577675819397,40.45,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_201_event_plot.png?raw=true,7.0,2024-09-02,2024-09-03T09:46:25.972875,AM,2602.289424918396,ml
-158.6716,R50D6,EMSC,,2024-09-03T09:35:15.465000,2024-09-03_202,True,3.5,11.845359,quakeml:eu.emsc/event/20240903_0000097,,2024-09-03T09:46:19.354641,2024-09-03T09:46:31.200000,True,0.24802806973457336,55.4132,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_202_event_plot.png?raw=true,28.4,2024-09-02,2024-09-03T09:55:23.071187,AM,7587.788977383583,ml
38.5044,R50D6,EMSC,,2024-09-03T09:34:38,2024-09-03_203,False,1.0,,quakeml:eu.emsc/event/20240903_0000108,,2024-09-03T09:40:52.071561,,True,,39.9286,,,7.0,2024-09-02,2024-09-03T09:45:55.011381,AM,3376.398181696619,ml
-114.41,R50D6,EMSC,,2024-09-03T09:34:38,2024-09-03_204,False,3.5,,quakeml:eu.emsc/event/20240903_0000168,,2024-09-03T09:46:32.718086,,True,,30.93,,,1.9,2024-09-02,2024-09-03T09:56:23.043725,AM,8544.239376583942,m
8.437,R50D6,EMSC,,2024-09-03T09:22:40.600000,2024-09-03_205,True,0.9,-13.342658,quakeml:eu.emsc/event/20240903_0000138,,2024-09-03T09:24:54.772658,2024-09-03T09:24:41.430000,True,0.18684403598308563,47.981,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_205_event_plot.png?raw=true,8.0,2024-09-02,2024-09-03T09:26:40.474849,AM,1023.1772984119724,ml
160.2073,R50D6,EMSC,,2024-09-03T09:18:24.600000,2024-09-03_206,False,4.7,,quakeml:eu.emsc/event/20240903_0000099,,2024-09-03T09:29:47.504163,,True,,52.8531,,,22.1,2024-09-02,2024-09-03T09:39:08.463364,AM,7931.172685025005,mb
32.7517,R50D6,EMSC,,2024-09-03T09:05:03,2024-09-03_207,False,1.0,,quakeml:eu.emsc/event/20240903_0000100,,2024-09-03T09:11:00.424448,,True,,38.0703,,,7.1,2024-09-02,2024-09-03T09:15:50.533689,AM,3169.2534135046744,ml
-97.6606,R50D6,EMSC,,2024-09-03T08:59:15.792636,2024-09-03_208,True,2.1,3.749097,quakeml:eu.emsc/event/20240903_0000093,,2024-09-03T09:09:51.760903,2024-09-03T09:09:55.510000,True,0.2610291838645935,36.7078,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_208_event_plot.png?raw=true,1.6,2024-09-02,2024-09-03T09:18:30.533904,AM,7111.389265258147,ml
16.0048,R50D6,EMSC,,2024-09-03T08:49:44.740000,2024-09-03_209,False,3.2,,quakeml:eu.emsc/event/20240903_0000092,,2024-09-03T08:52:23.710354,,True,,51.5134,,,1.0,2024-09-02,2024-09-03T08:54:29.064397,AM,1222.4944749988056,ml
26.7828,R50D6,EMSC,,2024-09-03T08:49:20,2024-09-03_210,True,1.5,-4.543455,quakeml:eu.emsc/event/20240903_0000101,,2024-09-03T08:54:51.853455,2024-09-03T08:54:47.310000,True,0.8734490275382996,38.1203,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_210_event_plot.png?raw=true,7.0,2024-09-02,2024-09-03T08:59:25.490709,AM,2819.220631123095,ml
26.8108,R50D6,EMSC,,2024-09-03T08:49:20,2024-09-03_211,False,1.5,,quakeml:eu.emsc/event/20240903_0000106,,2024-09-03T08:54:52.049646,,True,,38.1125,,,7.0,2024-09-02,2024-09-03T08:59:25.848566,AM,2821.454260690093,ml
27.7508,R50D6,EMSC,,2024-09-03T08:47:08,2024-09-03_212,False,1.3,,quakeml:eu.emsc/event/20240903_0000103,,2024-09-03T08:52:37.111691,,True,,39.15,,,7.0,2024-09-02,2024-09-03T08:57:08.489228,AM,2787.446091785626,ml
-97.57,R50D6,EMSC,,2024-09-03T08:37:37,2024-09-03_213,False,3.3,,quakeml:eu.emsc/event/20240903_0000169,,2024-09-03T08:49:50.150581,,True,,16.14,,,10.0,2024-09-02,2024-09-03T08:59:57.824400,AM,8925.333364413029,m
39.5817,R50D6,EMSC,,2024-09-03T08:26:56.700000,2024-09-03_214,False,1.9,,quakeml:eu.emsc/event/20240903_0000089,,2024-09-03T08:33:16.494099,,True,,39.8712,,,25.5,2024-09-02,2024-09-03T08:38:23.853110,AM,3448.331726333547,ml
-97.26,R50D6,EMSC,,2024-09-03T08:23:43,2024-09-03_215,True,3.5,-4.858142,quakeml:eu.emsc/event/20240903_0000170,,2024-09-03T08:35:55.868142,2024-09-03T08:35:51.010000,True,0.13323628902435303,15.99,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_215_event_plot.png?raw=true,3.3,2024-09-02,2024-09-03T08:46:03.273854,AM,8919.603185894359,m
36.7586,R50D6,EMSC,,2024-09-03T08:18:14,2024-09-03_216,True,2.0,-3.586957,quakeml:eu.emsc/event/20240903_0000090,,2024-09-03T08:24:32.856957,2024-09-03T08:24:29.270000,True,0.12432211637496948,37.7472,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_216_event_plot.png?raw=true,7.0,2024-09-02,2024-09-03T08:29:39.491692,AM,3437.61182179342,ml
67.82,R50D6,EMSC,,2024-09-03T08:16:25,2024-09-03_217,False,2.0,,quakeml:eu.emsc/event/20240903_0000096,,2024-09-03T08:24:14.478579,,True,,48.94,,,2.0,2024-09-02,2024-09-03T08:30:32.563531,AM,4610.996952356952,ml
32.4066,R50D6,EMSC,,2024-09-03T08:03:55.300000,2024-09-03_218,True,2.6,13.240296,quakeml:eu.emsc/event/20240903_0000084,,2024-09-03T08:10:08.049704,2024-09-03T08:10:21.290000,True,0.8434216976165771,35.5135,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_218_event_plot.png?raw=true,30.0,2024-09-02,2024-09-03T08:15:09.969716,AM,3362.359405188564,ml
-99.69,R50D6,EMSC,,2024-09-03T07:54:48,2024-09-03_219,True,3.5,9.565414,quakeml:eu.emsc/event/20240903_0000171,,2024-09-03T08:07:04.664586,2024-09-03T08:07:14.230000,True,0.7745589017868042,16.79,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_219_event_plot.png?raw=true,13.0,2024-09-02,2024-09-03T08:17:15.675869,AM,8997.659738206466,m
36.7714,R50D6,EMSC,,2024-09-03T07:44:42,2024-09-03_220,False,1.4,,quakeml:eu.emsc/event/20240903_0000085,,2024-09-03T07:51:03.558821,,True,,37.33,,,6.9,2024-09-02,2024-09-03T07:56:12.281768,AM,3471.826503519219,ml
36.4419,R50D6,EMSC,,2024-09-03T07:38:33,2024-09-03_221,True,2.0,-17.061426,quakeml:eu.emsc/event/20240903_0000083,,2024-09-03T07:45:00.491426,2024-09-03T07:44:43.430000,True,0.5188969373703003,36.1572,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_221_event_plot.png?raw=true,7.1,2024-09-02,2024-09-03T07:50:13.805876,AM,3547.2958022275525,ml
21.17,R50D6,EMSC,,2024-09-03T07:37:29.500000,2024-09-03_222,False,2.3,,quakeml:eu.emsc/event/20240903_0000075,,2024-09-03T07:42:37.244803,,True,,37.84,,,5.0,2024-09-02,2024-09-03T07:47:01.729679,AM,2544.599061235585,ml
27.5468,R50D6,EMSC,,2024-09-03T07:33:54.100000,2024-09-03_223,False,1.9,,quakeml:eu.emsc/event/20240903_0000086,,2024-09-03T07:39:39.082530,,True,,36.8765,,,7.2,2024-09-02,2024-09-03T07:44:23.528692,AM,2968.9929348724727,ml
25.7108,R50D6,EMSC,,2024-09-03T07:31:38,2024-09-03_224,False,1.0,,quakeml:eu.emsc/event/20240903_0000080,,2024-09-03T07:36:49.547306,,True,,40.1667,,,7.0,2024-09-02,2024-09-03T07:41:19.581045,AM,2586.663672507597,ml
30.7725,R50D6,EMSC,,2024-09-03T07:25:04,2024-09-03_225,False,1.4,,quakeml:eu.emsc/event/20240903_0000079,,2024-09-03T07:30:59.020184,,True,,37.7078,,,7.0,2024-09-02,2024-09-03T07:35:39.141805,AM,3082.250464919486,ml
-0.4872,R50D6,EMSC,,2024-09-03T06:49:27.100000,2024-09-03_226,False,2.4,,quakeml:eu.emsc/event/20240903_0000072,,2024-09-03T06:53:05.884924,,True,,39.7961,,,0.0,2024-09-02,2024-09-03T06:56:05.849193,AM,1666.473090993741,ml
27.4969,R50D6,EMSC,,2024-09-03T06:42:29,2024-09-03_227,True,1.1,-19.592328,quakeml:eu.emsc/event/20240903_0000068,,2024-09-03T06:48:13.982328,2024-09-03T06:47:54.390000,True,0.1140047237277031,36.8444,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_227_event_plot.png?raw=true,7.0,2024-09-02,2024-09-03T06:52:58.428320,AM,2969.011120857194,ml
27.53,R50D6,EMSC,,2024-09-03T06:34:44,2024-09-03_228,True,1.9,13.161486,quakeml:eu.emsc/event/20240903_0000065,,2024-09-03T06:40:29.118514,2024-09-03T06:40:42.280000,True,0.6535494923591614,36.8478,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_228_event_plot.png?raw=true,7.0,2024-09-02,2024-09-03T06:45:13.676517,AM,2970.552917913622,ml
-82.69,R50D6,EMSC,,2024-09-03T06:31:30,2024-09-03_229,True,3.1,-14.580193,quakeml:eu.emsc/event/20240903_0000159,,2024-09-03T06:43:29.850193,2024-09-03T06:43:15.270000,True,0.11894172430038452,8.565,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_229_event_plot.png?raw=true,3.0,2024-09-02,2024-09-03T06:53:24.979802,AM,8662.027879834857,m
38.4633,R50D6,EMSC,,2024-09-03T06:29:08,2024-09-03_230,False,1.1,,quakeml:eu.emsc/event/20240903_0000071,,2024-09-03T06:35:32.985388,,True,,38.1014,,,7.0,2024-09-02,2024-09-03T06:40:44.359217,AM,3514.5694328450786,ml
37.9603,R50D6,EMSC,,2024-09-03T06:22:21,2024-09-03_231,True,1.2,-20.048718,quakeml:eu.emsc/event/20240903_0000070,,2024-09-03T06:28:44.398718,2024-09-03T06:28:24.350000,True,0.6051326394081116,37.9594,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_231_event_plot.png?raw=true,7.0,2024-09-02,2024-09-03T06:33:54.544694,AM,3494.64644601695,ml
-85.0362,R50D6,EMSC,,2024-09-03T06:21:43.230000,2024-09-03_232,False,2.5,,quakeml:eu.emsc/event/20240903_0000149,,2024-09-03T06:31:42.811720,,True,,34.8838,,,12.2,2024-09-02,2024-09-03T06:39:49.703074,AM,6516.679412900517,md
-98.1478,R50D6,EMSC,,2024-09-03T06:18:04.120939,2024-09-03_233,True,2.1,18.976698,quakeml:eu.emsc/event/20240903_0000063,,2024-09-03T06:28:46.873302,2024-09-03T06:29:05.850000,True,0.22941376268863678,35.6864,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_233_event_plot.png?raw=true,1.4,2024-09-02,2024-09-03T06:37:31.667102,AM,7226.865630472972,ml
69.81,R50D6,EMSC,,2024-09-03T06:09:59.300000,2024-09-03_234,False,4.0,,quakeml:eu.emsc/event/20240903_0000078,,2024-09-03T06:18:45.273232,,True,,39.48,,,60.0,2024-09-02,2024-09-03T06:25:49.650656,AM,5401.89648686538,mb
23.8,R50D6,EMSC,,2024-09-03T06:06:17.600000,2024-09-03_235,False,2.2,,quakeml:eu.emsc/event/20240903_0000067,,2024-09-03T06:11:33.583938,,True,,38.32,,,10.0,2024-09-02,2024-09-03T06:16:10.073709,AM,2638.4537250078715,ml
29.2119,R50D6,EMSC,,2024-09-03T06:05:19,2024-09-03_236,False,1.5,,quakeml:eu.emsc/event/20240903_0000066,,2024-09-03T06:11:13.303943,,True,,36.7342,,,7.0,2024-09-02,2024-09-03T06:15:52.987546,AM,3074.7344706506633,ml
19.508,R50D6,EMSC,,2024-09-03T06:00:47.300000,2024-09-03_237,True,2.2,-2.876189,quakeml:eu.emsc/event/20240903_0000062,,2024-09-03T06:05:14.046189,2024-09-03T06:05:11.170000,True,0.1860353648662567,42.299,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_237_event_plot.png?raw=true,15.0,2024-09-02,2024-09-03T06:08:53.849843,AM,2065.7362472636732,ml
-68.0002,R50D6,EMSC,,2024-09-03T05:50:19.808000,2024-09-03_238,False,3.7,,quakeml:eu.emsc/event/20240903_0000074,,2024-09-03T06:00:34.587495,,True,,19.1971,,,10.0,2024-09-02,2024-09-03T06:08:54.712380,AM,6771.5291001493315,md
24.17,R50D6,EMSC,,2024-09-03T05:25:03.700000,2024-09-03_239,False,2.4,,quakeml:eu.emsc/event/20240903_0000058,,2024-09-03T05:30:06.925491,,True,,40.27,,,10.0,2024-09-02,2024-09-03T05:34:24.795611,AM,2491.280294660167,ml
36.4842,R50D6,EMSC,,2024-09-03T05:16:10,2024-09-03_240,False,1.7,,quakeml:eu.emsc/event/20240903_0000060,,2024-09-03T05:22:26.019348,,True,,37.9853,,,6.0,2024-09-02,2024-09-03T05:27:30.462609,AM,3401.838768015835,ml
-86.68,R50D6,EMSC,,2024-09-03T05:15:51,2024-09-03_241,True,3.2,3.32748,quakeml:eu.emsc/event/20240903_0000056,,2024-09-03T05:27:54.022520,2024-09-03T05:27:57.350000,True,0.4982694387435913,10.72,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_241_event_plot.png?raw=true,1.0,2024-09-02,2024-09-03T05:37:52.130843,AM,8723.590349914295,m
-87.94,R50D6,EMSC,,2024-09-03T05:12:03,2024-09-03_242,False,2.8,,quakeml:eu.emsc/event/20240903_0000057,,2024-09-03T05:24:03.462282,,True,,12.2,,,22.0,2024-09-02,2024-09-03T05:33:59.166761,AM,8671.13938979947,m
13.2442,R50D6,EMSC,,2024-09-03T05:06:17.400000,2024-09-03_243,False,2.0,,quakeml:eu.emsc/event/20240903_0000055,,2024-09-03T05:10:00.793504,,True,,42.7982,,,11.1,2024-09-02,2024-09-03T05:13:04.628235,AM,1709.6526947665664,ml
29.719,R50D6,EMSC,,2024-09-03T04:22:48.400000,2024-09-03_244,True,2.5,13.964035,quakeml:eu.emsc/event/20240903_0000049,,2024-09-03T04:28:28.505965,2024-09-03T04:28:42.470000,True,0.5171589255332947,39.0207,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_244_event_plot.png?raw=true,5.2,2024-09-02,2024-09-03T04:33:08.939678,AM,2912.3785253583746,ml
-7.657,R50D6,EMSC,,2024-09-03T04:14:09.300000,2024-09-03_245,False,2.2,,quakeml:eu.emsc/event/20240903_0000048,,2024-09-03T04:17:21.278899,,True,,41.939,,,15.9,2024-09-02,2024-09-03T04:19:52.688240,AM,1494.3037302281843,ml
-89.08,R50D6,EMSC,,2024-09-03T04:01:07,2024-09-03_246,False,3.0,,quakeml:eu.emsc/event/20240903_0000046,,2024-09-03T04:13:09.859109,,True,,12.48,,,10.0,2024-09-02,2024-09-03T04:23:07.814117,AM,8718.84905886965,m
-88.7,R50D6,EMSC,,2024-09-03T03:52:11,2024-09-03_247,False,2.9,,quakeml:eu.emsc/event/20240903_0000045,,2024-09-03T04:04:12.333169,,True,,12.55,,,31.0,2024-09-02,2024-09-03T04:14:08.855377,AM,8688.27752436369,m
-8.7933,R50D6,EMSC,,2024-09-03T03:29:30.880000,2024-09-03_248,True,2.1,-2.701518,quakeml:eu.emsc/event/20240903_0000047,,2024-09-03T03:32:35.301518,2024-09-03T03:32:32.600000,True,0.8296221494674683,42.7794,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_248_event_plot.png?raw=true,1.3,2024-09-02,2024-09-03T03:35:00.756982,AM,1432.489049113834,ml
-118.6343,R50D6,EMSC,,2024-09-03T03:26:50.557190,2024-09-03_249,True,2.4,-12.855671,quakeml:eu.emsc/event/20240903_0000042,,2024-09-03T03:38:18.285671,2024-09-03T03:38:05.430000,True,0.51479172706604,38.7313,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_249_event_plot.png?raw=true,9.3,2024-09-02,2024-09-03T03:47:43.654555,AM,8024.767396268205,ml
22.85,R50D6,EMSC,,2024-09-03T03:25:39.600000,2024-09-03_250,False,2.1,,quakeml:eu.emsc/event/20240903_0000041,,2024-09-03T03:30:25.939541,,True,,41.74,,,10.0,2024-09-02,2024-09-03T03:34:21.974688,AM,2295.608842667007,ml
26.5284,R50D6,EMSC,,2024-09-03T03:10:07.600000,2024-09-03_251,False,3.2,,quakeml:eu.emsc/event/20240903_0000037,,2024-09-03T03:16:02.864562,,True,,34.9219,,,4.3,2024-09-02,2024-09-03T03:20:43.135662,AM,3086.8371537754356,ml
-120.334,R50D6,EMSC,,2024-09-03T03:01:49.280000,2024-09-03_252,True,2.1,-15.438919,quakeml:eu.emsc/event/20240903_0000036,,2024-09-03T03:13:33.518919,2024-09-03T03:13:18.080000,True,0.6984793543815613,36.2552,,https://raw.githubusercontent.com/QingyuanZhangTony/Automated-Earthquake-Detection-And-Reporting/main/data\AM.R50D6/2024-09-02/report/2024-09-03_252_event_plot.png?raw=true,9.1,2024-09-02,2024-09-03T03:23:14.095532,AM,8337.671668587409,md
-16.176,R50D6,EMSC,,2024-09-03T02:30:33.410000,2024-09-03_253,False,2.0,,quakeml:eu.emsc/event/20240903_0000053,,2024-09-03T02:36:32.453208,,True,,28.0408,,,0.0,2024-09-02,2024-09-03T02:41:23.803346,AM,3197.198860536023,ml
